video_id,title,publishedAt,publishtime,views,likes,comments,duration,subscriber_count,duration_seconds,duration_minutes,video_type,thumbnail_url,PublishedDay_Monday,PublishedDay_Saturday,PublishedDay_Sunday,PublishedDay_Thursday,PublishedDay_Tuesday,PublishedDay_Wednesday,Year,Month,Day
NBx3S7eO1vA,WHAT lipgloss fits in my VIRAL lipgloss phone case??,2024-04-10,18:35:56Z,3337184,130397,1195.0,PT52S,7260000,52,1,Shorts,https://i.ytimg.com/vi/NBx3S7eO1vA/hqdefault.jpg,0,0,0,0,0,0,2024,4,10
yBDteyxM0tk,I Tested UNREAL Treats from the internet,2024-04-06,14:30:16Z,6167515,89567,3013.0,PT18M39S,7260000,1119,19,Full Video,https://i.ytimg.com/vi/yBDteyxM0tk/hqdefault.jpg,0,0,0,0,1,0,2024,4,6
ERc0i9SBIxQ,I Bought VIRAL Aesthetic Products,2024-03-30,14:30:04Z,5699062,115138,3133.0,PT16M27S,7260000,987,16,Full Video,https://i.ytimg.com/vi/ERc0i9SBIxQ/hqdefault.jpg,0,1,0,0,0,0,2024,3,30
OIUQ1mksQ-o,I Tested UNUSUAL Hair Products,2024-03-23,14:30:08Z,4057211,62202,2327.0,PT18M,7260000,1080,18,Full Video,https://i.ytimg.com/vi/OIUQ1mksQ-o/hqdefault.jpg,0,1,0,0,0,0,2024,3,23
F5GRZblVx-g,I Tested 1-Star YouTuber Products,2024-03-17,14:30:04Z,7712426,125377,3948.0,PT17M44S,7260000,1064,18,Full Video,https://i.ytimg.com/vi/F5GRZblVx-g/hqdefault.jpg,0,0,1,0,0,0,2024,3,17
ksGxob33K7s,I Went on UNREALISTIC Pinterest Vacations,2024-03-09,15:30:25Z,12022288,173451,4348.0,PT22M12S,7260000,1332,22,Full Video,https://i.ytimg.com/vi/ksGxob33K7s/hqdefault.jpg,0,0,0,0,1,0,2024,3,9
SLz4VFvd0uU,Customizing UGGS and Giving them Away! 🔴 LIVE EXPERIENCE 🔴,2024-03-07,01:36:56Z,927224,10329,4754.0,PT1H25M,7260000,5100,85,Full Video,https://i.ytimg.com/vi/SLz4VFvd0uU/hqdefault.jpg,0,0,0,0,0,1,2024,3,7
PgNWkXfIN6A,I Tested KYLIE COSMETICS vs SKKN BY KIM,2024-02-17,15:30:10Z,3288710,62766,2028.0,PT15M41S,7260000,941,16,Full Video,https://i.ytimg.com/vi/PgNWkXfIN6A/hqdefault.jpg,0,1,0,0,0,0,2024,2,17
rNtbQfvkxm0,putting Antarctica ICE into a DRINK,2024-02-13,15:30:13Z,17434367,699441,6909.0,PT37S,7260000,37,1,Shorts,https://i.ytimg.com/vi/rNtbQfvkxm0/hqdefault.jpg,0,0,0,0,1,0,2024,2,13
xCmJt44btiw,I Bought MINI BEAUTY PRODUCTS that actually work,2024-02-03,15:30:11Z,7361251,85794,2486.0,PT10M1S,7260000,601,10,Full Video,https://i.ytimg.com/vi/xCmJt44btiw/hqdefault.jpg,0,1,0,0,0,0,2024,2,3
#NAME?,I Bought SATISFYING Viral TikTok Products,2024-01-27,15:30:00Z,4945894,80606,2612.0,PT12M2S,7260000,722,12,Full Video,https://i.ytimg.com/vi/-FGsUHtikbk/hqdefault.jpg,0,1,0,0,0,0,2024,1,27
0bTxLaKXkj4,I Bought the SAME Products from TIKTOK SHOP vs AMAZON *not sponsored*,2024-01-13,15:49:37Z,5019712,105308,3117.0,PT15M2S,7260000,902,15,Full Video,https://i.ytimg.com/vi/0bTxLaKXkj4/hqdefault.jpg,0,1,0,0,0,0,2024,1,13
g-EmQyQz6ps,Customizing Apple Products and Giving them Away! 🔴 LIVE EXPERIENCE 🔴,2024-01-03,02:11:09Z,1694044,17874,4335.0,PT2H1M12S,7260000,7272,121,Full Video,https://i.ytimg.com/vi/g-EmQyQz6ps/hqdefault.jpg,0,0,0,0,0,0,2024,1,3
b5Jvs2B-UeA,I Bought EVERY American Girl Doll EVER (1986 - 2024),2023-12-30,14:30:17Z,10404170,158445,17718.0,PT33M18S,7260000,1998,33,Full Video,https://i.ytimg.com/vi/b5Jvs2B-UeA/hqdefault.jpg,0,1,0,0,0,0,2023,12,30
0Iwi1Tm9ArQ,3 MOST CURSED Outfits in my Closet,2023-12-24,16:00:01Z,4702956,145586,655.0,PT25S,7260000,25,0,Shorts,https://i.ytimg.com/vi/0Iwi1Tm9ArQ/hqdefault.jpg,0,0,1,0,0,0,2023,12,24
OLvRv-poMtA,I Bought 100 UNCLAIMED MAIL PACKAGES,2023-12-17,16:00:12Z,9514549,155644,7016.0,PT22M10S,7260000,1330,22,Full Video,https://i.ytimg.com/vi/OLvRv-poMtA/hqdefault.jpg,0,0,1,0,0,0,2023,12,17
qQ8glsAuty0,I Bought DISCONTINUED Products from our CHILDHOOD (again),2023-12-09,15:30:10Z,9761274,123447,7859.0,PT19M42S,7260000,1182,20,Full Video,https://i.ytimg.com/vi/qQ8glsAuty0/hqdefault.jpg,0,0,0,0,1,0,2023,12,9
oJEdK7X4Bxg,I Bought UNUSUAL Beauty Products,2023-11-26,15:30:11Z,5381293,73514,3384.0,PT16M47S,7260000,1007,17,Full Video,https://i.ytimg.com/vi/oJEdK7X4Bxg/hqdefault.jpg,0,0,1,0,0,0,2023,11,26
RLVjhKxNVrQ,Melting ULTRA Realistic VIRAL TikTok Candles,2023-11-04,14:30:07Z,1926669,33604,1562.0,PT14M5S,7260000,845,14,Full Video,https://i.ytimg.com/vi/RLVjhKxNVrQ/hqdefault.jpg,0,0,0,0,1,0,2023,11,4
WkcU4767bVg,I Bought EVERY KYLIE X BRATZ Doll 🔴 LIVE EXPERIENCE 🔴,2023-10-28,00:34:04Z,561151,9963,2596.0,PT56M12S,7260000,3372,56,Full Video,https://i.ytimg.com/vi/WkcU4767bVg/hqdefault.jpg,0,1,0,0,0,0,2023,10,28
xpQslI2XIzg,4 Halloween Costume Options,2023-10-26,14:30:30Z,68137115,812126,1877.0,PT14S,7260000,14,0,Shorts,https://i.ytimg.com/vi/xpQslI2XIzg/hqdefault.jpg,0,0,0,1,0,0,2023,10,26
Pd8lY_CeL_c,I Bought 250 MYSTERY Costumes for CHEAP,2023-10-21,14:30:07Z,2794889,63541,2393.0,PT13M30S,7260000,810,14,Full Video,https://i.ytimg.com/vi/Pd8lY_CeL_c/hqdefault.jpg,0,1,0,0,0,0,2023,10,21
g4UgMi5sqgo,FAILED and FORGOTTEN PRODUCTS of Disney Channel Stars,2023-10-07,15:00:37Z,7355203,113101,4773.0,PT20M4S,7260000,1204,20,Full Video,https://i.ytimg.com/vi/g4UgMi5sqgo/hqdefault.jpg,1,0,0,0,0,0,2023,10,7
kVOYKKDudKs,Baking a Realistic CAKE 🔴 LIVE EXPERIENCE 🔴,2023-09-30,01:33:11Z,911374,10994,2151.0,PT1H24M11S,7260000,5051,84,Full Video,https://i.ytimg.com/vi/kVOYKKDudKs/hqdefault.jpg,0,1,0,0,0,0,2023,9,30
l52SsWp2B9c,I DYED MY HAIR PINK,2023-09-26,14:00:36Z,3226447,181338,2864.0,PT27S,7260000,27,0,Shorts,https://i.ytimg.com/vi/l52SsWp2B9c/hqdefault.jpg,0,0,0,0,1,0,2023,9,26
VmrOxpNjJoA,I Actually Bought 100 Tiktok Shop Products,2023-09-24,14:30:17Z,10155760,127959,4574.0,PT28M15S,7260000,1695,28,Full Video,https://i.ytimg.com/vi/VmrOxpNjJoA/hqdefault.jpg,0,0,1,0,0,0,2023,9,24
inCrmz5-u1k,I Bought the Internet's MOST ADORABLE Products,2023-09-09,14:30:26Z,10659027,166387,6213.0,PT13M21S,7260000,801,13,Full Video,https://i.ytimg.com/vi/inCrmz5-u1k/hqdefault.jpg,0,1,0,0,0,0,2023,9,9
cZEp5zeX-Lc,I Bought Discontinued BEAUTY Products from our CHILDHOOD,2023-08-27,14:30:12Z,6564397,81433,3902.0,PT16M33S,7260000,993,17,Full Video,https://i.ytimg.com/vi/cZEp5zeX-Lc/hqdefault.jpg,0,0,1,0,0,0,2023,8,27
kTkGjZv4kZU,3 CURSED Hair Tools that shouldn’t exist,2023-08-23,18:51:23Z,6492741,279218,831.0,PT1M,7260000,60,1,Shorts,https://i.ytimg.com/vi/kTkGjZv4kZU/hqdefault.jpg,0,0,0,0,0,1,2023,8,23
SUQV5FevGDU,Testing Viral Tiktok Art Hacks 🔴 LIVE EXPERIENCE 🔴,2023-08-16,20:12:36Z,1396933,17449,4535.0,PT1H5M1S,7260000,3901,65,Full Video,https://i.ytimg.com/vi/SUQV5FevGDU/hqdefault.jpg,0,0,0,0,0,1,2023,8,16
nY6R3yB9EvE,I Bought Tiktok’s RAREST Products,2023-08-06,14:30:26Z,11384862,156097,5316.0,PT15M19S,7260000,919,15,Full Video,https://i.ytimg.com/vi/nY6R3yB9EvE/hqdefault.jpg,0,0,0,1,0,0,2023,8,6
_CxG-9LMVTc,"$1 vs $1,000 Curling Iron!",2023-07-29,14:30:20Z,7419069,120554,5837.0,PT18M32S,7260000,1112,19,Full Video,https://i.ytimg.com/vi/_CxG-9LMVTc/hqdefault.jpg,0,1,0,0,0,0,2023,7,29
RdaXdkYW74I,EVERY Barbie Dreamhouse TV! (1962-2023),2023-07-22,14:00:23Z,6916889,382785,868.0,PT42S,7260000,42,1,Shorts,https://i.ytimg.com/vi/RdaXdkYW74I/hqdefault.jpg,0,1,0,0,0,0,2023,7,22
3gCoJ5rU-4o,I Bought Discontinued Barbies From Our Childhood 🔴 LIVE EXPERIENCE 🔴,2023-07-20,00:27:00Z,2124079,29431,5332.0,PT1H10M48S,7260000,4248,71,Full Video,https://i.ytimg.com/vi/3gCoJ5rU-4o/hqdefault.jpg,0,0,0,1,0,0,2023,7,20
bj9MtssfkgM,I Bought Every Barbie Dreamhouse EVER,2023-07-15,14:30:09Z,20493662,304355,24669.0,PT22M17S,7260000,1337,22,Full Video,https://i.ytimg.com/vi/bj9MtssfkgM/hqdefault.jpg,0,1,0,0,0,0,2023,7,15
C_Jfd3iLcas,I Bought EVERY Barbie Movie outfit,2023-07-11,17:04:00Z,3235150,113006,620.0,PT7S,7260000,7,0,Shorts,https://i.ytimg.com/vi/C_Jfd3iLcas/hqdefault.jpg,0,0,0,0,1,0,2023,7,11
zbrdN7QaWMc,I Bought UNREALISTIC Instagram Products,2023-07-08,14:30:21Z,6050787,113731,2524.0,PT10M26S,7260000,626,10,Full Video,https://i.ytimg.com/vi/zbrdN7QaWMc/hqdefault.jpg,1,0,0,0,0,0,2023,7,8
yrEqz782KpY,I Made my BARBIE Dream Shoes,2023-07-03,20:45:46Z,10054600,718017,2385.0,PT49S,7260000,49,1,Shorts,https://i.ytimg.com/vi/yrEqz782KpY/hqdefault.jpg,0,0,0,0,1,0,2023,7,3
x62UnYWXHBE,I Bought LOST TEMU PACKAGES for CHEAP,2023-06-24,14:30:14Z,12655504,166574,10246.0,PT22M6S,7260000,1326,22,Full Video,https://i.ytimg.com/vi/x62UnYWXHBE/hqdefault.jpg,0,1,0,0,0,0,2023,6,24
LCmAN0n3WCY,Opening a 100 lb MYSTERY Bale of Clothes! 🔴 LIVE EXPERIENCE 🔴,2023-06-17,00:10:42Z,1349686,24258,3023.0,PT58M27S,7260000,3507,58,Full Video,https://i.ytimg.com/vi/LCmAN0n3WCY/hqdefault.jpg,0,1,0,0,0,0,2023,6,17
cwcdGBmqd5E,I Bought SATISFYING VIRAL Tiktok BEAUTY Products,2023-06-10,14:30:08Z,16207540,130484,5792.0,PT14M32S,7260000,872,15,Full Video,https://i.ytimg.com/vi/cwcdGBmqd5E/hqdefault.jpg,0,0,0,0,0,0,2023,6,10
bg9iwoQyza8,I Bought UNREALISTIC Pinterest WEDDING DRESSES for CHEAP,2023-06-03,14:30:16Z,7074038,132082,4048.0,PT11M49S,7260000,709,12,Full Video,https://i.ytimg.com/vi/bg9iwoQyza8/hqdefault.jpg,1,0,0,0,0,0,2023,6,3
hooLoBuDrxQ,I bought a POPCORN CLOTHES collection!,2023-05-28,14:00:23Z,28411101,977512,3496.0,PT47S,7260000,47,1,Shorts,https://i.ytimg.com/vi/hooLoBuDrxQ/hqdefault.jpg,0,0,1,0,0,0,2023,5,28
BbnbMgATaOQ,Customizing CHANEL BAGS and GIVING them AWAY! 🔴 LIVE EXPERIENCE 🔴,2023-05-25,01:13:27Z,719980,14638,3797.0,PT1H3M1S,7260000,3781,63,Full Video,https://i.ytimg.com/vi/BbnbMgATaOQ/hqdefault.jpg,0,0,0,1,0,0,2023,5,25
bShEDrieGDU,I Bought DISCONTINUED Products from Our Childhood,2023-05-20,14:30:16Z,22134538,306968,17637.0,PT17M41S,7260000,1061,18,Full Video,https://i.ytimg.com/vi/bShEDrieGDU/hqdefault.jpg,0,1,0,0,0,0,2023,5,20
Z5XeylD-1rE,I Bought Fashion from the FUTURE,2023-05-14,14:30:08Z,4962515,86301,2498.0,PT12M53S,7260000,773,13,Full Video,https://i.ytimg.com/vi/Z5XeylD-1rE/hqdefault.jpg,0,0,1,0,0,0,2023,5,14
DQIltT5bIBc,I MADE 4 Iconic CELEBRITY DRESSES for CHEAP,2023-04-30,14:15:00Z,3943592,83938,3468.0,PT11M3S,7260000,663,11,Full Video,https://i.ytimg.com/vi/DQIltT5bIBc/hqdefault.jpg,0,0,1,0,0,0,2023,4,30
wjC-_ZILekw,Opening LOST MAIL Packages 🔴 LIVE EXPERIENCE 🔴,2023-04-27,01:25:30Z,2582884,30508,5068.0,PT1H5M15S,7260000,3915,65,Full Video,https://i.ytimg.com/vi/wjC-_ZILekw/hqdefault.jpg,0,0,0,1,0,0,2023,4,27
ITKUxsmLd1M,I Bought the REAL VERSION of SCAM DRESSES,2023-04-22,14:30:04Z,7464839,147496,4494.0,PT11M15S,7260000,675,11,Full Video,https://i.ytimg.com/vi/ITKUxsmLd1M/hqdefault.jpg,0,1,0,0,0,0,2023,4,22
wIdLZCSXXBA,I made a Sunset Ombré WEDDING DRESS,2023-04-16,13:45:05Z,7851292,383378,1656.0,PT30S,7260000,30,0,Shorts,https://i.ytimg.com/vi/wIdLZCSXXBA/hqdefault.jpg,0,0,1,0,0,0,2023,4,16
buKcergt4dA,I Bought UNREALISTIC Beauty Products,2023-04-02,14:15:02Z,15081592,157399,5694.0,PT19M7S,7260000,1147,19,Full Video,https://i.ytimg.com/vi/buKcergt4dA/hqdefault.jpg,0,1,0,0,0,0,2023,4,2
MvmlDEpe7hE,I made LAVA LAMP SHOES,2023-03-17,13:30:15Z,29902369,1321539,2021.0,PT29S,7260000,29,0,Shorts,https://i.ytimg.com/vi/MvmlDEpe7hE/hqdefault.jpg,0,0,0,0,0,0,2023,3,17
GJF7DCuUA8M,Testing TikTok Art Hacks! 🔴 LIVE STREAM 🔴,2023-03-16,02:37:27Z,1587947,15056,3677.0,PT1H17M30S,7260000,4650,78,Full Video,https://i.ytimg.com/vi/GJF7DCuUA8M/hqdefault.jpg,0,0,0,1,0,0,2023,3,16
t0lCe1qQJtk,I Bought VIRAL TIKTOK Products from our Childhood,2023-03-12,14:30:13Z,12576506,131237,8472.0,PT14M57S,7260000,897,15,Full Video,https://i.ytimg.com/vi/t0lCe1qQJtk/hqdefault.jpg,0,0,1,0,0,0,2023,3,12
A2pKIwGQmLY,The World's Biggest MINI Collection,2023-03-05,15:30:02Z,5196312,60247,2660.0,PT9M32S,7260000,572,10,Full Video,https://i.ytimg.com/vi/A2pKIwGQmLY/hqdefault.jpg,0,0,0,0,0,1,2023,3,5
jOe_xY5-DII,I Bought UNREALISTIC Pinterest Products,2023-02-26,14:45:04Z,8770757,161726,4029.0,PT13M1S,7260000,781,13,Full Video,https://i.ytimg.com/vi/jOe_xY5-DII/hqdefault.jpg,0,0,1,0,0,0,2023,2,26
7c6F1jic8oU,Rating 10 POPULAR YouTuber Brands,2023-02-18,14:30:01Z,7143230,237155,5069.0,PT20M2S,7260000,1202,20,Full Video,https://i.ytimg.com/vi/7c6F1jic8oU/hqdefault.jpg,0,1,0,0,0,0,2023,2,18
8IdCf9tRr6s,I Bought SATISFYING Viral TikTok Products,2023-02-04,14:30:03Z,9541365,105848,4388.0,PT10M23S,7260000,623,10,Full Video,https://i.ytimg.com/vi/8IdCf9tRr6s/hqdefault.jpg,0,0,1,0,0,0,2023,2,4
5Im8ZjOpEmc,this dress is MAGIC,2023-02-03,20:48:08Z,7249746,189282,1844.0,PT13S,7260000,13,0,Shorts,https://i.ytimg.com/vi/5Im8ZjOpEmc/hqdefault.jpg,0,0,0,1,0,0,2023,2,3
BhP3nG16j7w,I Bought 200 LOST MAIL Packages,2023-01-29,15:30:02Z,7991926,136630,8064.0,PT12M53S,7260000,773,13,Full Video,https://i.ytimg.com/vi/BhP3nG16j7w/hqdefault.jpg,0,0,1,0,0,0,2023,1,29
PkjfvC686UY,Will POP ROCKS turn into cotton candy?! *disaster*,2023-01-24,13:00:12Z,3008874,111867,388.0,PT28S,7260000,28,0,Shorts,https://i.ytimg.com/vi/PkjfvC686UY/hqdefault.jpg,0,0,0,0,1,0,2023,1,24
LGpnuyHejA0,Customizing Sneakers and Giving them Away! 🔴 LIVE STREAM 🔴,2023-01-21,20:53:38Z,1655854,12350,3423.0,PT1H33M7S,7260000,5587,93,Full Video,https://i.ytimg.com/vi/LGpnuyHejA0/hqdefault.jpg,0,1,0,0,0,0,2023,1,21
zk3Hs6HgXVk,Will it COTTON CANDY?! Carmel Apple Pop Edition,2023-01-20,22:58:34Z,2395207,126536,1744.0,PT36S,7260000,36,1,Shorts,https://i.ytimg.com/vi/zk3Hs6HgXVk/hqdefault.jpg,0,0,0,0,0,0,2023,1,20
hf8uS5meTW0,I Bought VIRAL TikTok Candy,2023-01-14,15:30:09Z,11722225,128791,4776.0,PT13M51S,7260000,831,14,Full Video,https://i.ytimg.com/vi/hf8uS5meTW0/hqdefault.jpg,0,1,0,0,0,0,2023,1,14
aOPYP4F-rPc,I put A FISH in my CLEAR SHOES,2023-01-13,15:00:01Z,50224206,1823283,22280.0,PT32S,7260000,32,1,Shorts,https://i.ytimg.com/vi/aOPYP4F-rPc/hqdefault.jpg,0,0,0,0,0,0,2023,1,13
5C0ERMO1ocw,I made ORBEEZ SHOES,2023-01-08,15:30:00Z,32209083,968486,13010.0,PT40S,7260000,40,1,Shorts,https://i.ytimg.com/vi/5C0ERMO1ocw/hqdefault.jpg,0,0,0,0,1,0,2023,1,8
_3Wah0P7uBM,"I Spent $10,000 on an LUXURY ABANDONED STORAGE UNIT",2023-01-01,15:30:04Z,9297548,131121,5626.0,PT17M11S,7260000,1031,17,Full Video,https://i.ytimg.com/vi/_3Wah0P7uBM/hqdefault.jpg,0,0,1,0,0,0,2023,1,1
7uhafzrZUg4,I MADE A SPRAY ON DRESS 🍜 👗,2022-12-28,14:00:07Z,18468012,303832,612.0,PT32S,7260000,32,1,Shorts,https://i.ytimg.com/vi/7uhafzrZUg4/hqdefault.jpg,0,0,0,0,0,1,2022,12,28
cpP8eo6Anok,I Bought Shoe RETURNS for CHEAP 🔴 LIVE STREAM 🔴,2022-12-23,19:55:02Z,548789,13065,2407.0,PT34M43S,7260000,2083,35,Full Video,https://i.ytimg.com/vi/cpP8eo6Anok/hqdefault.jpg,0,0,0,0,0,0,2022,12,23
Y28yGTbIpWg,Choosing my Christmas outfit 🎄,2022-12-21,14:00:31Z,2821413,109717,1037.0,PT16S,7260000,16,0,Shorts,https://i.ytimg.com/vi/Y28yGTbIpWg/hqdefault.jpg,0,0,0,0,0,1,2022,12,21
9ngrFkXbahw,I Bought UNREALISTIC PINTEREST Accessories,2022-12-17,15:30:01Z,9955167,142522,3958.0,PT12M4S,7260000,724,12,Full Video,https://i.ytimg.com/vi/9ngrFkXbahw/hqdefault.jpg,0,1,0,0,0,0,2022,12,17
cre3txKUP7g,I Bought a LIGHT UP Wardrobe,2022-12-10,15:30:09Z,4059285,105986,4085.0,PT9M40S,7260000,580,10,Full Video,https://i.ytimg.com/vi/cre3txKUP7g/hqdefault.jpg,0,0,0,0,0,1,2022,12,10
EF0f0QSu7ls,I CANT CHOOSE A STREAMY AWARDS OUTFIT 📸 🍿👗,2022-12-04,23:25:56Z,3217664,131589,2343.0,PT25S,7260000,25,0,Shorts,https://i.ytimg.com/vi/EF0f0QSu7ls/hqdefault.jpg,0,0,0,0,1,0,2022,12,4
eWjz8_KMll4,I Bought the most SATISFYING Viral Tiktok Products,2022-12-03,15:30:10Z,15499449,177559,5041.0,PT13M20S,7260000,800,13,Full Video,https://i.ytimg.com/vi/eWjz8_KMll4/hqdefault.jpg,0,1,0,0,0,0,2022,12,3
#NAME?,Transforming my DIOR bag with CRYSTALS,2022-12-01,17:47:44Z,7590589,378628,967.0,PT43S,7260000,43,1,Shorts,https://i.ytimg.com/vi/-LpivVV7n5E/hqdefault.jpg,0,0,0,0,0,1,2022,12,1
7ezRFn1MbrE,I Bought MINI PRODUCTS that Actually Work + a MINI HOUSE,2022-11-26,15:30:04Z,8516787,125043,4451.0,PT12M11S,7260000,731,12,Full Video,https://i.ytimg.com/vi/7ezRFn1MbrE/hqdefault.jpg,0,1,0,0,0,0,2022,11,26
tiOpVLMkPis,I Bought CRIME EVIDENCE Packages for CHEAP,2022-11-20,15:30:17Z,3854002,78466,2971.0,PT13M32S,7260000,812,14,Full Video,https://i.ytimg.com/vi/tiOpVLMkPis/hqdefault.jpg,0,0,1,0,0,0,2022,11,20
ATmWaLuQq64,I’m the problem it’s me… #shorts #tsantiherochallenge,2022-11-16,15:00:06Z,2794858,97167,656.0,PT7S,7260000,7,0,Shorts,https://i.ytimg.com/vi/ATmWaLuQq64/hqdefault.jpg,0,0,0,0,0,1,2022,11,16
dz8FuFGwlGM,Is my DESIGNER bag REAL or FAKE??,2022-11-13,19:37:07Z,6749970,348157,658.0,PT33S,7260000,33,1,Shorts,https://i.ytimg.com/vi/dz8FuFGwlGM/hqdefault.jpg,0,0,1,0,0,0,2022,11,13
rcfwHLXefMs,I Got 13 DESIGNER Wedding Dresses for FREE / GIVING THEM AWAY  🔴 LIVE STREAM 🔴,2022-11-13,01:58:20Z,763164,18403,2386.0,PT45M3S,7260000,2703,45,Full Video,https://i.ytimg.com/vi/rcfwHLXefMs/hqdefault.jpg,0,0,1,0,0,0,2022,11,13
1dhmD8YQ5i4,RUTHLESS REVIEW of SKIMS Dresses,2022-11-05,14:30:00Z,4357393,85518,3089.0,PT9M32S,7260000,572,10,Full Video,https://i.ytimg.com/vi/1dhmD8YQ5i4/hqdefault.jpg,0,0,0,0,0,1,2022,11,5
iqh4RVCR6vc,"I Bought from Amazon ""Luxury""",2022-10-29,14:30:08Z,3184796,90918,8848.0,PT11M45S,7260000,705,12,Full Video,https://i.ytimg.com/vi/iqh4RVCR6vc/hqdefault.jpg,0,1,0,0,0,0,2022,10,29
RZMfGGS_EhU,I Bought Unrealistic Pinterest Outfits for CHEAP,2022-10-22,14:30:10Z,7648666,145008,3437.0,PT11M36S,7260000,696,12,Full Video,https://i.ytimg.com/vi/RZMfGGS_EhU/hqdefault.jpg,0,1,0,0,0,0,2022,10,22
pHmgogFU7XM,Customizing an HERMES Bag & GIVING IT AWAY! 🔴 LIVE STREAM 🔴,2022-10-20,01:34:38Z,541299,9462,1208.0,PT1H23M27S,7260000,5007,83,Full Video,https://i.ytimg.com/vi/pHmgogFU7XM/hqdefault.jpg,0,0,0,1,0,0,2022,10,20
_sg9D-j9pgg,I Bought the 10 most VIRAL Tiktok Products,2022-10-16,14:30:07Z,8952819,131954,5778.0,PT11M11S,7260000,671,11,Full Video,https://i.ytimg.com/vi/_sg9D-j9pgg/hqdefault.jpg,0,0,1,0,0,0,2022,10,16
R4N2U76nct4,I Bought Celebrity Wedding Dress Remakes for CHEAP,2022-10-09,14:30:05Z,3537700,79980,2732.0,PT10M26S,7260000,626,10,Full Video,https://i.ytimg.com/vi/R4N2U76nct4/hqdefault.jpg,0,1,0,0,0,0,2022,10,9
ZzLECZS2taQ,Rating YOUTUBER's Products,2022-09-24,14:30:13Z,4265021,77455,4819.0,PT12M30S,7260000,750,12,Full Video,https://i.ytimg.com/vi/ZzLECZS2taQ/hqdefault.jpg,0,1,0,0,0,0,2022,9,24
Qw5r_pJvP0Q,I Bought Custom VIRAL Tiktok Dresses,2022-09-18,14:30:04Z,7442585,133925,3554.0,PT9M1S,7260000,541,9,Full Video,https://i.ytimg.com/vi/Qw5r_pJvP0Q/hqdefault.jpg,0,0,1,0,0,0,2022,9,18
5ySYGZztn4w,I Bought MINI PRODUCTS that Actually Work,2022-09-11,14:30:01Z,8638322,113766,5669.0,PT9M30S,7260000,570,10,Full Video,https://i.ytimg.com/vi/5ySYGZztn4w/hqdefault.jpg,0,0,0,0,0,1,2022,9,11
9zwciSGkr5U,I Bought Unrealistic Pinterest Dresses for CHEAP,2022-09-04,15:30:01Z,5499603,119764,4032.0,PT10M20S,7260000,620,10,Full Video,https://i.ytimg.com/vi/9zwciSGkr5U/hqdefault.jpg,0,1,0,0,0,0,2022,9,4
IrfSrjlxWts,I Shopped Kim Kardashian’s Closet for YOU 🔴 LIVE STREAM 🔴,2022-09-01,00:50:17Z,666521,20457,2849.0,PT46M25S,7260000,2785,46,Full Video,https://i.ytimg.com/vi/IrfSrjlxWts/hqdefault.jpg,0,0,1,0,0,0,2022,9,1
OTxX5Zhf9vw,I Opened a $0.01 Yard Sale of LOST CARGO,2022-08-28,15:30:04Z,4684893,95493,6406.0,PT8M54S,7260000,534,9,Full Video,https://i.ytimg.com/vi/OTxX5Zhf9vw/hqdefault.jpg,0,0,1,0,0,0,2022,8,28
OwgGfsV11Lk,I Bought LOST CARGO and RETURNED it to the Owner,2022-08-25,15:30:11Z,4423589,241364,597.0,PT54S,7260000,54,1,Shorts,https://i.ytimg.com/vi/OwgGfsV11Lk/hqdefault.jpg,0,0,0,1,0,0,2022,8,25
UsakMDj9FOs,I Bought a TRUCKLOAD of LOST CARGO Packages,2022-08-21,15:30:05Z,12467912,181206,8949.0,PT14M38S,7260000,878,15,Full Video,https://i.ytimg.com/vi/UsakMDj9FOs/hqdefault.jpg,0,0,1,0,0,0,2022,8,21
8j-FzxIJkkY,I Bought the 5 Most VIRAL Tiktok Products,2022-08-06,13:30:02Z,8864491,129597,4816.0,PT10M40S,7260000,640,11,Full Video,https://i.ytimg.com/vi/8j-FzxIJkkY/hqdefault.jpg,0,0,0,0,0,1,2022,8,6
S2IHryorBTM,I Survived in the World’s LONGEST HAIR EXTENSIONS,2022-07-23,14:30:06Z,5258567,70769,3661.0,PT13M5S,7260000,785,13,Full Video,https://i.ytimg.com/vi/S2IHryorBTM/hqdefault.jpg,0,1,0,0,0,0,2022,7,23
14_-LgigVWg,I Surprised Brides with their DREAM Wedding Dress *unlimited budget*,2022-07-10,14:30:00Z,9613217,211636,6476.0,PT23M21S,7260000,1401,23,Full Video,https://i.ytimg.com/vi/14_-LgigVWg/hqdefault.jpg,0,0,0,0,0,0,2022,7,10
v5aHcu19wio,I Bought LOST LUGGAGE and RETURNED IT to the Owner + ft Safiya Nygaard,2022-06-26,01:03:55Z,3481293,101604,4656.0,PT13M48S,7260000,828,14,Full Video,https://i.ytimg.com/vi/v5aHcu19wio/hqdefault.jpg,0,0,1,0,0,0,2022,6,26
oh-FZ4QCJy0,I Shopped at Amazon’s FIRST STORE for CHEAP,2022-06-11,14:30:17Z,4356691,121726,9148.0,PT9M21S,7260000,561,9,Full Video,https://i.ytimg.com/vi/oh-FZ4QCJy0/hqdefault.jpg,0,0,1,0,0,0,2022,6,11
dBdAJl1Lwg4,I Ordered the 5 most VIRAL Tiktok Products,2022-05-28,14:45:02Z,6925253,122030,2754.0,PT8M5S,7260000,485,8,Full Video,https://i.ytimg.com/vi/dBdAJl1Lwg4/hqdefault.jpg,0,1,0,0,0,0,2022,5,28
